id,host_id,neighbourhood_group,neighbourhood,room_type,latitude,longitude,price,price_capped,price_log10,minimum_nights,minimum_nights_capped,number_of_reviews,number_of_reviews_ltm,reviews_per_month,calculated_host_listings_count,availability_365,last_review,license
1156539906392343268,331066764,Isole,Castello,Entire home/apt,45.4329751311297,12.352906006745892,170.0,170.0,2.230448921378274,3,3,15,14,1.18,2,52,2025-08-28,IT027042C2XEJFUQTH
1156587191291523398,577559274,Terraferma,Bissuola,Entire home/apt,45.4977129,12.2673862,79.0,79.0,1.8976270912904414,2,2,87,69,5.96,1,152,2025-09-04,IT027042C2DL3FEPGL
1157194531288593044,542084949,Isole,Castello,Private room,45.43756553586274,12.337862718385296,651.0,651.0,2.8135809885681917,31,31,0,0,,10,190,,IT027042C2F4SZLGUL
1157202043400531208,542084949,Isole,Castello,Private room,45.43757,12.33787,435.0,435.0,2.6384892569546374,31,31,2,2,0.19,10,221,2024-11-30,IT027042C2GNRL8YLH
1157209526428835716,300754630,Isole,Lido,Entire home/apt,45.41243008930881,12.368527406099028,143.0,143.0,2.155336037465062,3,3,6,4,0.41,1,153,2025-08-17,IT027042C27V8NVLFA
1157728025713025545,577841320,Isole,Cannaregio,Entire home/apt,45.44330084046465,12.337076229565236,126.0,126.0,2.100370545117563,2,2,46,39,3.16,1,283,2025-09-09,IT027042B49346ZJD3
1157865095488718274,577878366,Isole,Castello,Entire home/apt,45.43677606883493,12.339850335057069,148.0,148.0,2.1702617153949575,3,3,99,81,6.21,2,60,2025-09-10,IT027042C2FRIG7UOG
1157913647727309940,577892681,Terraferma,Marghera,Entire home/apt,45.48279,12.22527,102.0,102.0,2.0086001717619175,1,1,105,64,6.83,2,29,2025-08-18,IT027032B4QC5NZRTQ
1157923074158634629,46218757,Terraferma,Marghera,Entire home/apt,45.4792460068995,12.21836337786445,99.0,99.0,1.99563519459755,1,1,70,62,5.26,7,289,2025-08-25,IT027042B4T2GRYQU7
1158457366718586664,24078838,Isole,Castello,Entire home/apt,45.43242,12.35111,190.0,190.0,2.278753600952829,2,2,39,33,2.59,1,4,2025-08-04,IT027042B4WQCJETQY
1159164344326104166,578199922,Terraferma,Piave 1860,Entire home/apt,45.48699372350226,12.231610443930617,62.0,62.0,1.792391689498254,1,1,103,85,6.59,1,38,2025-08-25,IT027042C2SDZBHMQ5
1159402917428425544,12355491,Isole,San Polo,Private room,45.439329,12.3344608,91.0,91.0,1.9590413923210936,2,2,29,23,2.08,6,214,2025-08-31,IT027042B4GTENVMLB
1160640290754110803,68564211,Isole,Santa Croce,Entire home/apt,45.438639482757935,12.33019146925725,176.0,176.0,2.24551266781415,2,2,35,33,2.4,27,174,2025-08-25,IT027042C2NBOVZF3B
1160641054519460295,457250773,Terraferma,Piave 1860,Private room,45.48605,12.2308,77.0,77.0,1.8864907251724818,1,1,50,33,3.17,3,360,2025-08-05,IT027042B4N8X38IBC
1160822295644262337,5618111,Isole,Cannaregio,Entire home/apt,45.44422,12.32954,230.0,230.0,2.361727836017593,1,1,45,41,3.13,77,266,2025-09-06,IT027042C2NTJWO5HW
1161367709963860718,12789011,Terraferma,Piave 1860,Private room,45.4908948,12.2337475,47.0,47.0,1.6720978579357175,1,1,4,3,0.29,3,238,2025-05-25,IT027042C2X4ZTE34A
1161379502130875002,127348716,Terraferma,Villaggio San Marco,Private room,45.48274,12.25666,91.0,91.0,1.9590413923210936,2,2,1,0,0.06,3,20,2024-05-27,IT027042C2G2Z5AV2I
1161386959894023798,120967929,Isole,San Marco,Entire home/apt,45.4363875,12.3355487,171.0,171.0,2.2329961103921536,2,2,9,1,0.57,2,233,2025-03-23,IT027042C20INV8IXR
1161512391894833065,542246976,Isole,Castello,Entire home/apt,45.432884681982,12.357803386064,94.0,94.0,1.9731278535996986,1,1,29,23,1.88,85,317,2025-09-07,IT027042B46SEGEFDE
1161716548646770346,461186479,Isole,Santa Croce,Entire home/apt,45.44044271348384,12.331020388641187,253.0,253.0,2.403120521175818,1,1,13,9,0.85,1,329,2025-09-05,IT027042B4DCCZEVYP
1162208171453444369,415774235,Isole,Castello,Entire home/apt,45.438395,12.338824,436.0,436.0,2.639486489268586,2,2,124,102,8.03,3,264,2025-09-07,IT027042C2R4EPCHGP
1162234984782680719,579010594,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.4939512,12.2486781,88.0,88.0,1.9444826721501687,3,3,64,63,5.01,1,144,2025-09-01,IT027042C2SXH8GHVC
1162246757248234708,23466053,Terraferma,Piave 1860,Entire home/apt,45.49028,12.23612,92.0,92.0,1.9637878273455553,2,2,90,70,6.24,4,332,2025-09-06,IT027042B46ZMMEPA8
1162258022825202943,205703685,Isole,Castello,Entire home/apt,45.43446,12.35735,76.0,76.0,1.8808135922807914,1,1,9,6,0.66,29,77,2025-07-23,IT027042B4ZCTOE8RJ
1163328331154844841,556036334,Terraferma,Piave 1860,Entire home/apt,45.4833596,12.2395031,71.0,71.0,1.8512583487190752,2,2,23,17,1.54,24,333,2025-08-27,IT027042B4EHBDADDQ
1163533301836000065,12920042,Isole,Castello,Entire home/apt,45.434031030682846,12.342818088175616,208.0,208.0,2.3180633349627615,3,3,30,23,1.96,2,235,2025-08-17,IT027042B46VH7GIO8
1163549899953888023,524229157,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.4940747,12.2383765,73.0,73.0,1.863322860120456,2,2,41,33,2.76,2,247,2025-09-03,IT027042C2M8IHMNY2
1163567258235456449,579358801,Isole,Santa Croce,Entire home/apt,45.43645174810125,12.323489495088058,178.0,178.0,2.250420002308894,1,1,54,32,3.6,2,82,2025-08-26,IT027042C2SGBGJET7
1163634272584094607,579358801,Isole,Santa Croce,Entire home/apt,45.436427046160375,12.323376840182211,216.0,216.0,2.3344537511509307,1,1,66,47,4.25,2,79,2025-08-24,IT027042C2SGBGJET7
1163661743530123646,31922692,Isole,Castello,Entire home/apt,45.43244834250476,12.353082308598328,176.0,176.0,2.24551266781415,2,2,16,11,1.05,15,254,2025-08-15,IT027042C2IJVMYCSS
1163757644194471672,504289808,Isole,Santa Croce,Entire home/apt,45.44004,12.33021,162.0,162.0,2.2095150145426308,2,2,17,9,1.11,2,83,2025-08-10,IT027042C2DWLIWA3G
1164197375186998267,82052256,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.504095283656426,12.236135903041085,76.0,76.0,1.8808135922807914,2,2,39,26,2.61,1,364,2025-08-22,IT027042C2OCYFFU8L
1164352900011086287,579545632,Terraferma,Piave 1860,Private room,45.483120705965526,12.235358752170638,83.0,83.0,1.919078092376074,1,1,169,160,10.93,6,315,2025-09-04,IT027042B4AUASDGVD
1164578808118630157,579611563,Isole,Castello,Entire home/apt,45.43570510000001,12.3422877,180.0,180.0,2.255272505103306,2,2,36,33,2.42,1,322,2025-09-02,IT027042B4HADTM9SE
1165181172249985164,291932861,Terraferma,Piave 1860,Private room,45.487,12.24128,35.0,35.0,1.5440680443502757,1,1,90,79,5.86,6,281,2025-09-07,IT027042B4YRIU7AP4
1165745536366686389,24852694,Isole,Dorsoduro,Entire home/apt,45.42991979404968,12.328627476572455,237.0,237.0,2.374748346010104,2,2,52,43,3.51,1,281,2025-09-08,IT027042C2K43B9PN9
1165992241857914292,126908657,Isole,Santa Croce,Entire home/apt,45.44187,12.32593,401.0,401.0,2.603144372620182,2,2,5,4,0.35,2,258,2024-10-28,IT027042C22MRBDGS7
1166458327265737677,301819055,Isole,Castello,Entire home/apt,45.436945536891706,12.344568799505629,288.0,288.0,2.459392487759231,3,3,29,24,2.19,1,145,2025-08-31,IT027042C2Z72AFJ38
1166477941706592934,578073272,Isole,Santa Croce,Private room,45.4362149,12.3190936,153.0,153.0,2.184691430817599,2,2,10,6,0.65,8,20,2025-08-22,IT027042B4P5XUED9O
1166591109358510031,517184109,Terraferma,Piave 1860,Private room,45.48439,12.23299,40.0,40.0,1.6020599913279625,1,1,29,22,1.87,17,363,2025-08-16,IT027042C2ZDGG2L5U
1166598260626742238,578073272,Isole,Santa Croce,Entire home/apt,45.4362149,12.3190936,161.0,161.0,2.2068258760318495,2,2,9,6,0.59,8,83,2025-07-14,IT027042B4FWO4P4QO
1166608471265372040,578073272,Isole,Santa Croce,Entire home/apt,45.4362149,12.3190936,291.0,291.0,2.4638929889859074,2,2,17,14,1.16,8,23,2025-08-16,IT027042B4FWO4P4QO
1166615885224184483,580141661,Isole,Santa Croce,Entire home/apt,45.440556,12.327038,233.0,233.0,2.367355921026019,1,1,19,14,1.32,1,343,2025-08-07,IT027042C293BLBGFS
1167169374587736904,524432489,Isole,Castello,Entire home/apt,45.43694,12.34912,216.0,216.0,2.3344537511509307,2,2,21,16,1.46,39,104,2025-09-07,IT027042C24FTNOE87
1167347270554946277,199704489,Isole,Lido,Entire home/apt,45.4142501561536,12.370668717860427,155.0,155.0,2.1903316981702914,3,3,3,1,0.23,1,96,2025-07-03,IT027042B4IRTVHIWR
1167352913652898752,12982157,Isole,Dorsoduro,Entire home/apt,45.43235976173728,12.322591515418171,192.0,192.0,2.2833012287035497,1,1,3,2,0.23,23,48,2024-10-16,IT027042B4AIEUJDLY
1167365697508427852,205703685,Isole,San Marco,Entire home/apt,45.433421,12.3348317,181.0,181.0,2.2576785748691846,1,1,1,1,1.0,29,74,2025-08-22,IT027042B4B98C974K
1167378783944272913,12982157,Isole,Dorsoduro,Entire home/apt,45.43431984577082,12.323829613517086,480.0,480.0,2.681241237375587,1,1,4,3,0.31,23,62,2025-05-20,IT027042B4AIEUJDLY
1167379780206795896,12982157,Isole,Dorsoduro,Entire home/apt,45.43414529082624,12.323901294295757,826.0,826.0,2.916980047320382,1,1,4,3,0.29,23,44,2025-07-20,IT027042B4AIEUJDLY
1167830348239324058,580475654,Isole,Santa Croce,Entire home/apt,45.44109705477042,12.32804078398553,188.0,188.0,2.27415784926368,3,3,53,39,3.57,1,303,2025-08-22,IT027042C2UA55YCIU
1167883576977704619,1514413,Terraferma,Piave 1860,Private room,45.48643,12.23509,58.0,58.0,1.7634279935629373,2,2,4,3,0.26,11,73,2025-04-20,IT027042B4A49HLBZY
1168098030634623672,452238766,Isole,Murano,Entire home/apt,45.45985,12.35641,152.0,152.0,2.1818435879447726,1,1,2,2,0.44,4,356,2025-05-27,IT027042C2K3QWXFAX
1168226326013178689,578073272,Isole,Santa Croce,Entire home/apt,45.436267785946,12.3188282182561,291.0,291.0,2.4638929889859074,2,2,22,17,1.47,8,68,2025-03-31,IT027042B4FWO4P4QO
1168244036505164592,578073272,Isole,Santa Croce,Entire home/apt,45.4362751276077,12.318986311639405,161.0,161.0,2.2068258760318495,2,2,15,11,1.01,8,73,2025-07-30,IT027042B4FWO4P4QO
1168611778427108912,579440614,Terraferma,Marghera,Entire home/apt,45.4750814,12.2240452,145.0,145.0,2.161368002234975,1,1,17,11,1.15,1,257,2025-05-11,IT027042C26KPN2YJH
1168636773387920498,68564211,Isole,Dorsoduro,Entire home/apt,45.4322037,12.3168127,253.0,253.0,2.403120521175818,1,1,72,60,4.86,27,152,2025-08-24,IT027042B4HBVSD6CH
1168653956385179970,580683087,Isole,San Marco,Entire home/apt,45.43271394440858,12.329878254088149,143.0,143.0,2.155336037465062,1,1,51,42,3.51,1,247,2025-09-04,IT027042C2XHQBAPXM
1168721636044581316,5618111,Isole,Cannaregio,Private room,45.44181136399169,12.338984123791796,201.0,201.0,2.303196057420489,1,1,30,28,1.98,77,277,2025-08-26,IT027042B4YDKI3M5O
1168723390906861902,5618111,Isole,Cannaregio,Private room,45.44067,12.33869,181.0,181.0,2.2576785748691846,1,1,7,6,0.48,77,302,2025-08-01,IT027042B4YDKI3M5O
1168753062508853909,5618111,Isole,Cannaregio,Private room,45.4402856736036,12.340391949294926,183.0,183.0,2.2624510897304293,1,1,35,32,2.44,77,280,2025-09-05,IT027042B4YDKI3M5O
1168753163797650032,5618111,Isole,Cannaregio,Private room,45.44223,12.34007,166.0,166.0,2.220108088040055,1,1,25,22,1.71,77,295,2025-08-28,IT027042B4YDKI3M5O
1168774751690466057,5618111,Isole,Cannaregio,Private room,45.44161325118902,12.338799141496096,171.0,171.0,2.2329961103921536,1,1,25,22,1.66,77,298,2025-09-05,IT027042B4YDKI3M5O
1169342306661893473,507356316,Isole,Castello,Private room,45.436494005980336,12.342462725937366,72.0,72.0,1.8573324964312685,31,31,16,9,1.08,10,365,2024-11-24,IT027042B4HEKCMW3J
1169425183385642388,578073272,Isole,Santa Croce,Private room,45.4362149,12.3190936,146.0,146.0,2.164352855784437,2,2,9,4,0.6,8,33,2025-07-11,IT027042B4P5XUED9O
1169432943394301687,578073272,Isole,Santa Croce,Private room,45.4362149,12.3190936,117.0,117.0,2.0681858617461617,2,2,16,10,1.06,8,25,2025-08-21,IT027042B4P5XUED9O
1170178722891857155,568358033,Isole,Burano,Entire home/apt,45.4871367759299,12.418590523302557,162.0,162.0,2.2095150145426308,1,1,0,0,,1,227,,IT027042C2O7S53XEM
1170250202751768604,211109413,Terraferma,Marghera,Entire home/apt,45.471062,12.2278773,84.0,84.0,1.9242792860618816,2,2,96,75,6.36,1,297,2025-09-10,IT027042C26YMH7VB2
1170394717770733684,47162545,Isole,Lido,Entire home/apt,45.40362325932493,12.362674260713192,180.0,180.0,2.255272505103306,4,4,5,2,0.34,1,143,2025-07-19,IT027042C2KI2Z94TF
1170825186334243827,575068425,Isole,San Marco,Private room,45.4361109276143,12.337884492688069,273.0,273.0,2.436162647040756,1,1,1,1,0.1,3,74,2024-11-09,IT027042B4HLES3J3Q
1170854399234085829,575068425,Isole,San Marco,Private room,45.43442,12.33566,191.0,191.0,2.2810333672477277,1,1,30,27,1.96,3,81,2025-08-08,IT027042B4HLES3J3Q
1171144939897438568,21756351,Isole,San Marco,Entire home/apt,45.43499346488515,12.336240336298944,184.0,184.0,2.2648178230095364,2,2,48,42,3.18,1,318,2025-09-09,IT027042C23OVYPT8V
1171452435097412592,511352076,Isole,Cannaregio,Private room,45.44592,12.33122,106.0,106.0,2.0253058652647704,1,1,53,45,3.57,5,330,2025-09-08,IT027042C23FJ68UYO
1171615281440122859,577469535,Isole,Cannaregio,Entire home/apt,45.4421556,12.3359749,149.0,149.0,2.173186268412274,2,2,50,44,3.36,1,127,2025-08-31,IT027042B4TLZIOYYF
1171818431889131357,479397760,Terraferma,Piave 1860,Private room,45.48619,12.23417,66.0,66.0,1.8195439355418688,1,1,9,9,0.76,5,158,2024-11-02,IT027042C2EZ84QXDR
1172250914248007077,511352076,Isole,Cannaregio,Private room,45.44592,12.33122,130.0,130.0,2.113943352306837,1,1,61,54,4.17,5,326,2025-09-09,IT027042C23FJ68UYO
1172410194941860459,581693375,Terraferma,Piave 1860,Entire home/apt,45.4902694789722,12.2392288595438,83.0,83.0,1.919078092376074,2,2,82,66,5.48,3,319,2025-08-26,IT027042B4GMXC977X
1172461704358549821,581707701,Terraferma,Quartiere Pertini,Entire home/apt,45.4863043,12.2661992,84.0,84.0,1.9242792860618816,2,2,13,11,0.93,1,326,2025-06-01,IT027042C2LM88BWWX
1172482562377889863,581719407,Terraferma,Carpenedo,Entire home/apt,45.50296413460864,12.265101447221358,102.0,102.0,2.0086001717619175,2,2,56,46,3.72,6,330,2025-09-10,IT027042B4SGY4863P
1172495183595639895,556036334,Terraferma,Piave 1860,Entire home/apt,45.48902,12.22409,95.0,95.0,1.9777236052888478,2,2,37,27,2.51,24,337,2025-08-24,IT027042B49J69EZAU
1172562059163674708,224036626,Terraferma,Piave 1860,Entire home/apt,45.4831003,12.2399918,250.0,250.0,2.3979400086720375,31,31,2,0,0.14,2,235,2024-07-14,
1172566257473982085,513279027,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.486532617593234,12.253887142665418,110.0,110.0,2.041392685158225,1,1,22,20,1.65,1,358,2025-09-01,IT027042C294UHMX8V
1172586815208204155,38433118,Isole,Castello,Entire home/apt,45.433615,12.356007,138.0,138.0,2.1398790864012365,6,6,6,4,0.42,1,211,2025-09-06,IT027042C2LUX9R34D
1172630064597888210,512015946,Terraferma,Piave 1860,Private room,45.48401,12.2279,68.0,68.0,1.8325089127062364,1,1,13,6,0.85,3,269,2025-04-21,Exempt
1172828773227753595,13261458,Terraferma,Piave 1860,Entire home/apt,45.4846169,12.2372688,117.0,117.0,2.0681858617461617,1,1,0,0,,4,250,,It027042CYL4ZJG4I
1172848388665327644,511352076,Isole,Cannaregio,Private room,45.44592,12.33122,188.0,188.0,2.27415784926368,1,1,13,11,0.87,5,320,2025-08-03,IT027042C23FJ68UYO
1172994750516779289,535987094,Isole,Cannaregio,Entire home/apt,45.446160404359446,12.32673237179718,126.0,126.0,2.100370545117563,3,3,14,7,0.94,1,138,2025-07-06,IT027042C2QMCTHJ2D
1173131287518642027,581892479,Isole,Castello,Entire home/apt,45.4343039,12.3473379,222.0,222.0,2.346352974450639,1,1,62,57,4.34,1,310,2025-08-27,IT027042C2USVVGM5G
1173354396828920979,32427963,Isole,Castello,Entire home/apt,45.433753431625526,12.354966081363331,187.0,187.0,2.271841606536499,2,2,15,10,1.04,1,59,2025-09-03,IT027042B4H365CJAF
1173684335686694156,581693375,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.4909,12.24022,90.0,90.0,1.9542425094393248,2,2,87,65,5.85,3,324,2025-08-23,IT027042B4GMXC977X
1173704255859512740,582043658,Isole,Castello,Entire home/apt,45.435249871895856,12.340965626297384,306.0,306.0,2.48572142648158,3,3,1,1,0.2,1,61,2025-04-16,IT027042C2WX2BDGPF
1173714667633262554,581693375,Terraferma,Piave 1860,Entire home/apt,45.48972,12.23808,79.0,79.0,1.8976270912904414,2,2,77,60,5.16,3,317,2025-08-24,IT027042B4GMXC977X
1175326687873276423,582451891,Terraferma,Carpenedo,Entire home/apt,45.50461,12.27035,77.0,77.0,1.8864907251724818,2,2,8,5,0.56,1,98,2025-06-15,IT027042C2GLQYKK4Q
1175845318430675889,582600790,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.4925867,12.2365849,162.0,162.0,2.2095150145426308,3,3,2,2,0.51,1,326,2025-07-11,IT027042C2XA2RBYLP
1176079142703942345,44536128,Terraferma,Piave 1860,Entire home/apt,45.48782587425749,12.239160813345256,96.0,96.0,1.9822712330395684,2,2,13,12,1.05,1,82,2025-06-01,IT027042C2DYB7P3UP
1176219710317570914,582726043,Isole,Santa Croce,Entire home/apt,45.44138,12.33054,232.0,232.0,2.3654879848909,2,2,69,60,4.86,1,343,2025-08-22,IT027042C26NXCVJK3
1176247751236763451,84931602,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.49291271640224,12.239558845368943,127.0,127.0,2.103803720955957,2,2,44,26,3.01,7,91,2025-08-15,IT027042B4EE6IBPPM
1176611240176030068,582819644,Isole,Dorsoduro,Entire home/apt,45.435806631259325,12.325114449737535,198.0,198.0,2.296665190261531,3,3,55,50,3.98,1,294,2025-09-05,IT027042B4T2X2SJN2
1176856213237397157,582899021,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.49717379686977,12.242914122090166,89.0,89.0,1.9493900066449128,1,1,23,20,1.68,3,21,2025-09-04,IT027042C2OHYY4TGU
1177294408721270246,9025189,Isole,Santa Croce,Entire home/apt,45.441391,12.330385,125.0,125.0,2.0969100130080562,1,1,48,41,3.33,2,326,2025-09-02,IT027042B4IIVHPUPK
1177336194970006586,524229157,Terraferma,Marghera,Entire home/apt,45.4777,12.22191,73.0,73.0,1.863322860120456,2,2,41,37,2.8,2,234,2025-09-02,IT027042C27UFJMFLU
1177344072822365867,308566,Isole,Cannaregio,Entire home/apt,45.44355030000001,12.3329621,112.0,112.0,2.0492180226701815,1,1,16,10,1.08,12,46,2025-06-23,IT027042B4F95XXSHW
1177395821061073327,5395291,Isole,Cannaregio,Entire home/apt,45.44534921852816,12.326479366795352,231.0,231.0,2.3636119798921444,2,2,40,40,3.56,5,50,2025-08-20,IT027042B4SWN92K51
1177598774116080060,410421965,Isole,Alberoni,Entire home/apt,45.34672,12.31518,225.0,225.0,2.3521825181113627,3,3,1,0,0.08,2,362,2024-08-11,IT027042C2KIOIIHWD
1178049798694290654,583221952,Isole,Cannaregio,Entire home/apt,45.442113,12.3357739,163.0,163.0,2.2121876044039577,2,2,3,3,0.62,3,353,2025-06-30,IT027042B4RYOB4SLE
1178348172274801971,405918837,Terraferma,Tessera,Private room,45.503234,12.3255476,60.0,60.0,1.7781512503836436,1,1,37,30,2.51,8,360,2025-07-14,IT027042C2TKBPDU34
1178349577327642567,238644443,Isole,Castello,Private room,45.43775,12.34601,123.0,123.0,2.089905111439398,2,2,33,26,2.22,12,63,2025-07-11,IT027042B4Z6NYXT4Z
1178838844705171456,65876025,Isole,Castello,Entire home/apt,45.43565,12.34578,280.0,280.0,2.4471580313422194,2,2,10,10,0.96,13,144,2025-08-24,IT027042C2SV7JQR4X
1179002113512404159,99855947,Isole,Murano,Entire home/apt,45.45404,12.35174,122.0,122.0,2.0863598306747484,2,2,41,32,2.81,3,226,2025-09-08,IT027042C2NTG2UVCQ
1179384168912145713,459163933,Terraferma,Marghera Zona Industriale,Private room,45.4210242,12.2528934,55.0,55.0,1.7403626894942439,1,1,9,4,0.66,3,86,2025-06-29,IT027042B4JB2JLJOU
1179467932459355009,97583266,Terraferma,Carpenedo,Entire home/apt,45.5062177,12.258756,95.0,95.0,1.9777236052888478,2,2,31,18,2.15,10,6,2025-06-03,IT027042C2XT4N5DOC
1179575868350681906,452358986,Isole,Castello,Private room,45.43706,12.34211,122.0,122.0,2.0863598306747484,31,31,4,4,0.35,3,111,2024-11-09,
1179656320099238235,516199193,Terraferma,Campalto CEP,Private room,45.47926229999999,12.2894596,36.0,36.0,1.5563025007672873,1,1,34,32,2.37,10,98,2025-08-24,IT027042B43GQAOMKR
1179699464135584563,503650330,Terraferma,Piave 1860,Entire home/apt,45.4836618,12.2403526,120.0,120.0,2.0791812460476247,2,2,5,2,0.36,5,341,2025-04-04,IT027042B4HCR26HWW
1179720635442247495,507961173,Isole,Castello,Private room,45.43375,12.34741,127.0,127.0,2.103803720955957,1,1,27,24,2.03,3,344,2025-08-22,IT027042C2HJMVL8NV
1179741567478389538,583661701,Terraferma,Piave 1860,Entire home/apt,45.4865794,12.2404278,1161.0,1161.0,3.064832219738574,2,2,0,0,,1,365,,IT027042C2N8LIVWVU
1179747391201190820,507961173,Isole,Castello,Private room,45.434407576929885,12.34638986016178,111.0,111.0,2.0453229787866576,1,1,46,41,3.3,3,356,2025-08-14,IT027042C2HJMVL8NV
1179781849979373519,583441991,Terraferma,Piave 1860,Entire home/apt,45.48733012346817,12.235484105510652,172.0,172.0,2.2355284469075487,1,1,20,11,1.38,3,188,2025-07-22,IT027042B4RUN7QVL4
1179785913462374303,69007105,Terraferma,Piave 1860,Private room,45.48737,12.23385,45.0,45.0,1.6532125137753437,1,1,16,16,4.75,2,350,2025-08-22,IT027042B4ED4HRSNF
1180914062976244553,41699367,Terraferma,Villaggio San Marco,Entire home/apt,45.48231732962712,12.25602659158188,80.0,80.0,1.9030899869919435,1,1,4,1,0.28,18,186,2024-09-23,IT027042C2KN38T34F
1180936517203305433,75195498,Isole,Cannaregio,Entire home/apt,45.4464352,12.3268847,203.0,203.0,2.307496037913213,1,1,15,6,1.03,1,137,2025-06-28,IT027042C2MCS47VFX
1181348934636153161,584107087,Terraferma,San Lorenzo XXV Aprile,Entire home/apt,45.49876620000001,12.2384251,110.0,110.0,2.041392685158225,3,3,5,4,0.36,1,351,2025-08-07,IT027042B4CHSA2DD9
1181751405185138587,584201182,Terraferma,Piave 1860,Private room,45.4843491713453,12.231905704001976,65.0,65.0,1.8129133566428555,1,1,6,1,0.42,4,91,2025-05-25,It027042c2vo23be77
